,emdb_id,map_file,raw_box_size_pixel,raw_pixel_size_angstrom,raw_recommended_contour_level,raw_resolution,downsampled_angpix,normalized_label,vol_raw_min,vol_raw_max
1070,EMD-14609,emd_14609.mrc,160,1.885,0.04,6.1,4.71249997615814,-0.318140886255882,1.40178563201587E-10,0.11732628941536
1071,EMD-14613,emd_14613.mrc,160,1.885,0.04,6.7,4.71249997615814,-0.279452629141889,5.67004117268954E-11,0.111026704311371
1072,EMD-14805,emd_14805.mrc,416,1.41,0.5,3.9,9.16499978303909,-0.598748192762054,1.27326291871066E-11,2.49220061302185
1073,EMD-14806,emd_14806.mrc,416,1.41,0.5,5.5,9.16499978303909,-0.476482127827629,3.03073899310391E-10,1.91015446186066
1074,EMD-14807,emd_14807.mrc,416,1.41,0.5,7.5,9.16499978303909,-0.444878873098546,5.19851273139693E-10,1.80140864849091
1075,EMD-14809,emd_14809.mrc,256,1.34,0.4,3.9,5.3600001335144,-0.793119362182423,1.01863406598568E-10,3.86696410179138
1076,EMD-15213,emd_15213.mrc,250,1.568,0.7,6,6.12499983981252,-0.663902868594755,2.41262632094674E-09,4.16546249389648
1077,EMD-15218,emd_15218.mrc,320,0.786,0.35,4.4,3.9300000667572,-0.467657467485503,8.33000265987316E-11,1.31494283676147
1078,EMD-16150,emd_16150.mrc,400,1.08,0.06,3.63,6.7500002682209,-0.789051432784319,2.04405506409877E-10,0.568859040737152
1079,EMD-16151,emd_16151.mrc,400,1.08,0.1,3.5,6.7500002682209,-0.610724172143915,3.27048804704688E-10,0.513774514198303
1080,EMD-17000,emd_17000.mrc,180,1.302,0.355,3.66,3.66187512874603,-0.747243582050062,2.34822845612825E-08,2.8090283870697
1081,EMD-26157,emd_26157.mrc,320,1.07,0.27,3.87,5.35000026226044,-0.499295639326381,1.66600053197463E-10,1.07848072052002
1082,EMD-27432,emd_27432.mrc,512,0.653,0.005,5.9,5.22399997711182,-0.827245814433868,7.19578389688587E-21,0.057885717600584
1083,EMD-27919,emd_27919.mrc,440,1.3,6.34,4,8.93749967217445,-0.55997137419587,8.74170388853734E-11,28.8163070678711
1084,EMD-28887,emd_28887.mrc,256,1.056,0.4171,3.2,4.22399997711182,-0.7384783757861,1.45519152283669E-10,3.18979358673096
1085,EMD-29035,emd_29035.mrc,256,1.024,0.06,3.72,4.09600019454956,-0.910725916661365,3.586507826836E-11,1.34417510032654
1086,EMD-29789,emd_29789.mrc,464,0.8232,0.0189,1.89,5.96819990873337,-0.749930233325858,7.00609903425686E-10,0.151157811284065
1087,EMD-29790,emd_29790.mrc,464,0.8232,0.0167,2.14,5.96819990873337,-0.725619299287549,1.64567814930905E-09,0.121728666126728
1088,EMD-29800,emd_29800.mrc,496,0.7125,0.0299,2.31,5.5218748152256,-0.62126040068308,3.25458382466337E-10,0.157892122864723
1089,EMD-29807,emd_29807.mrc,496,0.824,0.0306,2.09,6.38600000739098,-0.734274752520884,2.2124566623205E-09,0.230313062667847
1090,EMD-29862,emd_29862.mrc,400,0.82,0.01,2.8,5.12499995529652,-0.52549490665462,1.71161973483436E-11,0.042149178683758
1091,EMD-33542,emd_33542.mrc,320,1.07,0.12,3.56,5.35000026226044,-0.785997596242215,1.30156293728922E-11,1.1214827299118
1092,EMD-33548,emd_33548.mrc,400,0.828,0.2,3.7,5.17500005662441,-0.743868839089239,3.72529047540371E-12,1.56169986724854
1093,EMD-33792,emd_33792.mrc,260,1.06,0.237,3.9,4.30624976754189,-0.735949948563539,6.91375667827288E-09,1.79511415958405
1094,EMD-33795,emd_33795.mrc,280,1.071,0.01,6.4,4.68562491238117,-0.366829647785282,1.58454027676669E-10,0.031587075442076
1095,EMD-34075,emd_34075.mrc,256,1.096,0.6,2.74,4.38399982452393,-0.784536853903828,4.65661287307739E-10,5.56939792633057
1096,EMD-34082,emd_34082.mrc,256,1.048,0.45,3.2,4.19199991226196,-0.75704281800987,1.01863406598568E-10,3.70435643196106
1097,EMD-34207,emd_34207.mrc,256,1.074,0.01,3.05,4.2960000038147,-0.741634794522237,1.02139607882634E-09,0.077409796416759
1098,EMD-34212,emd_34212.mrc,256,1.074,0.009,3.87,4.2960000038147,-0.44919978300653,6.8633133898377E-11,0.032679725438356
1099,EMD-34287,emd_34287.mrc,256,1.1,0.7,3.08,4.40000009536743,-0.798966021771946,6.98491930961609E-10,6.96399688720703
1100,EMD-34290,emd_34290.mrc,256,1.1,0.7,2.89,4.40000009536743,-0.794079661992615,6.98491930961609E-10,6.79874563217163
1101,EMD-34293,emd_34293.mrc,256,1.1,0.6,3.32,4.40000009536743,-0.65234514641755,1.16415321826935E-10,3.45169925689697
1102,EMD-34725,emd_34725.mrc,800,0.668,0.12,2.64,8.34999978542328,-0.74042021229001,1.64636126996978E-13,0.924571216106415
1103,EMD-35328,emd_35328.mrc,512,0.82,0.1906,3.68,6.55999994277954,-0.766823153758292,5.14487888056414E-12,1.63481068611145
1104,EMD-14480,emd_14480.mrc,486,1.1,2,3.3,8.35312518104911,-0.79019601153802,5.58793544769287E-09,19.0654144287109
1105,EMD-14803,emd_14803.mrc,320,0.945,0.5,2.4,4.72499996423721,-0.590330357208263,1.08718872127156E-07,2.44099068641663
1106,EMD-14956,emd_14956.mrc,408,0.905,2.8,2.7,5.76937481760979,-0.712300389133542,6.73251321359203E-09,19.4647464752197
1107,EMD-16016,emd_16016.mrc,270,0.832,3,2.8,3.51000007241964,-0.872508265498465,2.5851736307203E-09,47.0618743896484
1108,EMD-16152,emd_16152.mrc,400,1.08,0.1,3.1,6.7500002682209,-0.614880936531123,1.76951289176941E-07,0.519319176673889
1109,EMD-26610,emd_26610.mrc,552,0.86,0.09,3.09,7.41750012338162,-0.789263474209771,5.6843418860808E-13,0.854147136211395
1110,EMD-27078,emd_27078.mrc,256,1.11,1.2,3.14,4.44000005722046,-0.679067382517033,1.49011611938477E-08,7.47820520401001
1111,EMD-27139,emd_27139.mrc,300,1.0825,0.6,3.96,5.07421866059303,-0.35972673216801,1.37651035014841E-09,1.87419974803925
1112,EMD-27538,emd_27538.mrc,330,1.2,0.01,3.19,6.18750024586916,-0.486633717526507,5.09569730161585E-12,0.038958538323641
1113,EMD-27539,emd_27539.mrc,240,0.99,0.01,3.26,3.71250003576279,-0.24468889377734,1.38564562601751E-10,0.026479154825211
1114,EMD-27549,emd_27549.mrc,256,0.891,0.205,3.07,3.56399989128113,-0.613898754281771,6.18456397205591E-11,1.0618976354599
1115,EMD-27565,emd_27565.mrc,256,0.891,0.37,3.38,3.56399989128113,-0.608492645539623,2.91038304567337E-10,1.89013051986694
1116,EMD-27572,emd_27572.mrc,256,0.891,0.17,2.99,3.56399989128113,-0.641729440427891,2.91038304567337E-11,0.949003458023071
1117,EMD-28163,emd_28163.mrc,260,1.056,0.03,2.62,4.28999997675419,-0.828033465114013,6.33759322798966E-10,0.348905086517334
1118,EMD-28167,emd_28167.mrc,260,1.069,0.025,3.13,4.34281252324581,-0.752281684771152,2.05676342623917E-09,0.20184214413166
1119,EMD-28807,emd_28807.mrc,288,1.06,4,2.6,4.76999974250793,-0.507374470926143,5.60397040771932E-07,16.2395133972168
1120,EMD-29864,emd_29864.mrc,400,0.82,0.01,3.2,5.12499995529652,-0.471809996631013,5.35777238547253E-12,0.037865161895752
1121,EMD-29871,emd_29871.mrc,360,0.91,0.01,3.3,5.1187501475215,-0.368511974576308,7.48020569096841E-12,0.031671226024628
1122,EMD-29872,emd_29872.mrc,240,1.365,0.02,3.5,5.11875003576279,-0.355281717548696,2.91171309285687E-10,0.062042601406574
1123,EMD-29873,emd_29873.mrc,240,1.365,0.015,4.4,5.11875003576279,-0.427054087884667,1.2549079830837E-10,0.052360963076353
1124,EMD-32555,emd_32555.mrc,320,1.046,0.02,3.25,5.23000001907349,-0.573633855293699,1.63732620669065E-13,0.093816079199314
1125,EMD-32574,emd_32574.mrc,320,1.046,0.06,3.25,5.23000001907349,-0.902945838034858,1.93531857206608E-10,1.23642301559448
1126,EMD-32576,emd_32576.mrc,320,1.064,0.02,3.51,5.32000005245209,-0.96018768055017,2.33626451517921E-11,1.00471413135529
1127,EMD-32578,emd_32578.mrc,320,1.064,0.02,3.78,5.32000005245209,-0.960114906200841,8.21565038222616E-13,1.00288093090057
1128,EMD-32579,emd_32579.mrc,320,1.046,0.001,3.76,5.23000001907349,-0.998445037594259,2.60484966929653E-11,1.2862046957016
1129,EMD-32583,emd_32583.mrc,320,1.064,0.02,3.62,5.32000005245209,-0.959281917755839,2.83080225926824E-11,0.982364535331726
1130,EMD-33186,emd_33186.mrc,360,1.076,0.086,4,6.05249986052513,-0.615562826129696,2.18155593416369E-12,0.447407305240631
1131,EMD-33659,emd_33659.mrc,400,1.06,0.35,2.66,6.62499964237213,-0.585605938248031,1.54614099301398E-11,1.68921339511871
1132,EMD-33683,emd_33683.mrc,400,1.06,0.3,2.71,6.62499964237213,-0.568026048798325,2.8598193257956E-10,1.38897264003754
1133,EMD-33788,emd_33788.mrc,280,1.071,0.384,3.6,4.68562491238117,-0.644855635300038,3.25673954471028E-09,2.16250085830688
1134,EMD-34258,emd_34258.mrc,512,1.08,0.365,3.17,8.64000034332275,-0.557764004656525,3.53710420328279E-12,1.65070235729218
1135,EMD-34288,emd_34288.mrc,256,1.1,0.7,3.06,4.40000009536743,-0.742989801926339,7.27595761418343E-10,5.44725465774536
1136,EMD-34289,emd_34289.mrc,256,1.1,0.6,3.25,4.40000009536743,-0.784084165267932,6.40284270048142E-10,5.55772113800049
1137,EMD-34291,emd_34291.mrc,256,1.1,0.6,3.17,4.40000009536743,-0.801125027312834,5.82076609134674E-11,6.03394174575806
1138,EMD-34292,emd_34292.mrc,256,1.1,0.8,3.09,4.40000009536743,-0.733525984924745,9.31322574615478E-10,6.00433778762817
1139,EMD-34407,emd_34407.mrc,512,0.832,0.2206,3.41,6.6560001373291,-0.693741997192041,6.1095438604053E-12,1.44061541557312
1140,EMD-34408,emd_34408.mrc,512,0.832,0.2206,3.7,6.6560001373291,-0.598390650766459,3.21554930035259E-13,1.09858000278473
1141,EMD-34803,emd_34803.mrc,108,1.162,0.65,2.87,1.96087490022182,-0.679931496751571,3.47964373759169E-07,4.06162881851196
1142,EMD-34804,emd_34804.mrc,108,1.162,0.65,3.08,1.96087490022182,-0.562101545038583,1.1868552718397E-07,2.96872425079346
1143,EMD-34824,emd_34824.mrc,104,1.4229,0.65,3.73,2.31221243739128,-0.641819615885912,2.76343513405664E-07,3.62945485115051
1144,EMD-35345,emd_35345.mrc,200,1.071,0.024,3.51,3.34687493741512,-0.720488530094916,6.9010068493025E-11,0.171728193759918
1145,EMD-35346,emd_35346.mrc,256,0.824,0.01,3.19,3.2960000038147,-0.985060724378407,8.39227506932438E-11,1.33875298500061
1146,EMD-15382,emd_15382.mrc,640,0.818,0.07,3.5,8.18000018596649,-0.445661142037992,1.56681091711963E-12,0.252553105354309
1147,EMD-16311,emd_16311.mrc,320,1.02,0.151,2.76,5.09999990463257,-0.517495199674332,4.29564911419433E-10,0.625900506973267
1148,EMD-26560,emd_26560.mrc,400,0.98,0.0171,3.8,6.12500011920929,-0.683458992645765,1.58419371371066E-12,0.108042873442173
1149,EMD-26563,emd_26563.mrc,256,1.07,0.73,6.5,4.28000020980835,-0.238665572008792,7.27595761418343E-11,1.91768550872803
1150,EMD-26565,emd_26565.mrc,256,1.07,0.9,6.1,4.28000020980835,-0.264471195144812,5.4860720410943E-09,2.4472188949585
1151,EMD-27910,emd_27910.mrc,440,1.3,0.313,3.69,8.93749967217445,-0.476776313040976,1.21088349850501E-12,1.19642901420593
1152,EMD-29886,emd_29886.mrc,400,0.82,0.2,3.9,5.12499995529652,-0.43163103481488,2.07803219076652E-12,0.703768193721771
1153,EMD-29888,emd_29888.mrc,200,1.64,0.4,5.3,5.12499995529652,-0.65484039634304,2.28178587136085E-12,2.31776833534241
1154,EMD-29889,emd_29889.mrc,200,1.64,0.4,4.2,5.12499995529652,-0.651346699422027,6.11349859624966E-12,2.29454302787781
1155,EMD-29891,emd_29891.mrc,200,1.64,0.4,4.7,5.12499995529652,-0.654746246810324,1.16539000671878E-11,2.31713628768921
1156,EMD-32922,emd_32922.mrc,256,1.318,0.663,3.1,5.27199983596802,-0.398496287094836,1.79904324770774E-09,2.20447516441345
1157,EMD-34206,emd_34206.mrc,256,1.074,0.01,3.48,4.2960000038147,-0.50552660058988,1.44715639471826E-09,0.040447063744068
1158,EMD-34208,emd_34208.mrc,256,0.836,0.005,4.46,3.34400010108948,-0.419669030835484,5.46373666795996E-12,0.017231546342373
1159,EMD-34640,emd_34640.mrc,320,0.668,0.11,5.8,3.33999991416931,-0.597172765517093,4.88776623341902E-11,0.54613983631134
1160,EMD-34834,emd_34834.mrc,256,1.074,0.007,3.09,4.2960000038147,-0.77296277573024,1.24798893441636E-10,0.061663895845413
1161,EMD-34837,emd_34837.mrc,256,1.074,0.009,3.87,4.2960000038147,-0.438841086545618,5.4992277398469E-09,0.032076459378004
1162,EMD-35303,emd_35303.mrc,240,1.37,0.05,2.96,5.13750001788139,-0.642536317006377,1.42409408709909E-08,0.279748618602753
1163,EMD-35305,emd_35305.mrc,240,1.37,0.05,3,5.13750001788139,-0.663928266264266,4.76401673665805E-08,0.297555297613144
1164,EMD-35317,emd_35317.mrc,240,1.37,0.05,3.6,5.13750001788139,-0.536664043487014,1.66102631649068E-09,0.215826109051704
1165,EMD-35318,emd_35318.mrc,240,1.37,0.05,3.6,5.13750001788139,-0.491593623724501,3.93200938475502E-09,0.196693032979965
1166,EMD-35319,emd_35319.mrc,240,1.37,0.05,4.2,5.13750001788139,-0.375816331723927,1.53718545448101E-07,0.160208910703659
1167,EMD-35320,emd_35320.mrc,240,1.37,0.04,4,5.13750001788139,-0.45847142864025,4.24244319674472E-08,0.147729858756065
1168,EMD-35321,emd_35321.mrc,240,1.37,0.05,4,5.13750001788139,-0.40588294770902,7.41114503099993E-09,0.168316975235939
1169,EMD-35322,emd_35322.mrc,240,1.37,0.5,4.4,5.13750001788139,-0.299879140396106,1.00194352814498E-10,1.42832481861115
1170,EMD-35325,emd_35325.mrc,240,1.37,0.045,3.7,5.13750001788139,-0.494652413476731,8.58203730302876E-09,0.17809522151947
1171,EMD-35327,emd_35327.mrc,240,1.37,0.05,3.8,5.13750001788139,-0.322186996767866,1.13093578946177E-08,0.147533297538757
1172,EMD-35469,emd_35469.mrc,296,1.35,0.028,3.3,6.24375011026859,-0.726416546432882,2.85489215601231E-10,0.204690739512443
1173,EMD-35470,emd_35470.mrc,256,1.35,0.035,3.2,5.40000009536743,-0.702346315075866,1.39387362763088E-10,0.235172629356384
1174,EMD-35479,emd_35479.mrc,584,1.32,0.01,6,12.0450004786253,0.045305628984902,1.32954508513805E-10,0.019133159890771
1175,EMD-40178,emd_40178.mrc,440,1.447,4.5,3.8,9.94812518358231,-0.819241853564986,4.09556211167228E-09,49.7902870178223
1176,EMD-14421,emd_14421.mrc,300,1.06,0.0213,2.6,4.9687497317791,-0.690929527630623,1.76143016838992E-10,0.137832641601563
1177,EMD-14468,emd_14468.mrc,300,1.085,0.0235,3.07,5.08593767881393,-0.567640531670758,1.89430318653372E-10,0.108705841004848
1178,EMD-14469,emd_14469.mrc,300,1.06,0.0227,2.9,4.9687497317791,-0.608805607283134,5.40024934492234E-11,0.116054832935333
1179,EMD-14584,emd_14584.mrc,320,1.059,0.2,2.8,5.29500007629395,-0.503208665387567,9.31322574615478E-10,0.805167019367218
1180,EMD-15052,emd_15052.mrc,256,0.86,0.244,2.8,3.44000005722046,-0.54567572723507,1.56433088704944E-10,1.07412266731262
1181,EMD-15295,emd_15295.mrc,432,1.07,0.0103,3.7,7.22250035405159,-0.436057033690787,7.91561607926816E-12,0.036528516560793
1182,EMD-15393,emd_15393.mrc,256,0.836,0.112,3.16,3.34400010108948,-0.894971600017904,1.16415321826935E-10,2.13275647163391
1183,EMD-15680,emd_15680.mrc,280,1.52,0.55,5.62,6.6499999165535,-0.459305738691001,8.90514675888632E-11,2.03442144393921
1184,EMD-15681,emd_15681.mrc,280,1.52,0.45,6.45,6.6499999165535,-0.48510153126435,1.01773110772196E-10,1.74791741371155
1185,EMD-16299,emd_16299.mrc,500,0.855,0.252,3.2,6.67968764901161,-0.699652348604011,5.33120119231012E-12,1.67805540561676
1186,EMD-16494,emd_16494.mrc,300,1.25,0.45,3.93,5.859375,-0.37635170384261,1.72063786829657E-11,1.44312107563019
1187,EMD-16495,emd_16495.mrc,300,1.25,0.6,3.03,5.859375,-0.587810937462684,1.72063786829657E-11,2.91128540039062
1188,EMD-16496,emd_16496.mrc,300,1.25,0.5,3.12,5.859375,-0.574682956936176,2.86772970821414E-12,2.35118722915649
1189,EMD-16499,emd_16499.mrc,300,1.25,0.35,3.79,5.859375,-0.500140363609929,1.86402438623334E-11,1.40039312839508
1190,EMD-16502,emd_16502.mrc,300,1.25,0.35,4.92,5.859375,-0.324045414026417,1.14709188328566E-11,1.03557252883911
1191,EMD-16503,emd_16503.mrc,300,1.25,0.35,4.43,5.859375,-0.390435758683805,4.30159467074143E-12,1.14836132526398
1192,EMD-16506,emd_16506.mrc,300,1.25,0.5,3.29,5.859375,-0.558508118223681,4.30159467074143E-12,2.26504731178284
1193,EMD-16508,emd_16508.mrc,300,1.25,0.3,5.9,5.859375,-0.40572174519912,1.43386485410707E-12,1.00962805747986
1194,EMD-16509,emd_16509.mrc,300,1.25,0.3,6.62,5.859375,-0.446809040115407,2.29418376657131E-11,1.0846164226532
1195,EMD-27318,emd_27318.mrc,180,1.4600002,3.8,4.1,4.10625044256449,-0.736553883320436,6.03154104439341E-09,28.8484039306641
1196,EMD-27382,emd_27382.mrc,264,0.832,0.025,2.89,3.43200007081032,-0.510843311807045,9.68119889810382E-11,0.102216735482216
1197,EMD-28655,emd_28655.mrc,270,0.832,3.5,2.96,3.51000007241964,-0.854720081186922,1.74319225720865E-08,48.1828460693359
1198,EMD-28656,emd_28656.mrc,200,1.1,3.5,3.14,3.43750007450581,-0.808768934108726,2.56918912810988E-08,36.6049308776855
1199,EMD-28797,emd_28797.mrc,256,1.083,6,3,4.33199977874756,-0.395026191280149,2.1508849812335E-08,19.8355693817139
1200,EMD-28890,emd_28890.mrc,128,1.332,0.72,2.76,2.66400003433228,-0.4603696383783,5.62658897251822E-09,2.66849327087402
1201,EMD-29045,emd_29045.mrc,352,1.07,0.2,2.82,5.88500028848648,-0.699179509553242,7.61517498365505E-12,1.32969665527344
1202,EMD-29456,emd_29456.mrc,440,0.8322,0.007,3.52,5.72137493640184,-0.658686010967363,3.25970023543065E-12,0.041017949581146
1203,EMD-29494,emd_29494.mrc,400,0.825,0.232,2.1,5.15624992549419,-0.816833914820291,2.23517419850605E-11,2.53322005271912
1204,EMD-29788,emd_29788.mrc,496,0.824,0.0265,2.09,6.38600000739098,-0.760377943158441,4.8821773290797E-09,0.221181601285934
1205,EMD-32923,emd_32923.mrc,256,1.318,0.761,3.1,5.27199983596802,-0.469212072490217,1.97556349057493E-09,2.86743521690369
1206,EMD-32926,emd_32926.mrc,256,1.318,0.012,3.2,5.27199983596802,-0.638203270916926,4.94424279295913E-10,0.066335588693619
1207,EMD-33136,emd_33136.mrc,224,0.85,0.01,2.84,2.9750000834465,-0.854505601335895,2.71895200798511E-10,0.137462332844734
1208,EMD-33164,emd_33164.mrc,300,1.34,0.519,4.15,6.28125015646219,0.375862180065708,9.09614072952536E-09,0.754436016082764
1209,EMD-33166,emd_33166.mrc,760,1.34,0.67,4.6,15.9125003963709,0.359067445622912,1.89040449960487E-11,0.985970199108124
1210,EMD-33167,emd_33167.mrc,600,1.34,0.548,4.81,12.5625003129244,0.14079633363341,5.43787237461402E-13,0.960732400417328
1211,EMD-33798,emd_33798.mrc,280,1.071,0.012,5.1,4.68562491238117,-0.539820152729041,6.50011600100697E-09,0.052153501659632
1212,EMD-33856,emd_33856.mrc,400,0.8489999,0.28,3.4,5.30624948441982,-0.755673534751613,5.12227413262956E-12,2.29201531410217
1213,EMD-33858,emd_33858.mrc,400,0.8489999,0.25,3.6,5.30624948441982,-0.70287366366596,7.45058095080742E-12,1.68278586864471
1214,EMD-33859,emd_33859.mrc,400,0.8489999,0.25,3.5,5.30624948441982,-0.693964012671062,9.31322553798797E-12,1.6337947845459
1215,EMD-33860,emd_33860.mrc,400,0.8489999,0.22,3.8,5.30624948441982,-0.577622074048845,3.72529047540371E-12,1.04172110557556
1216,EMD-33875,emd_33875.mrc,256,1.08,0.5,3.4,4.32000017166138,-0.644984259568336,1.16415321826935E-10,2.81677651405334
1217,EMD-33876,emd_33876.mrc,256,1.08,0.024,2.8,4.32000017166138,-0.674492073440651,5.43330866409342E-11,0.147461846470833
1218,EMD-40033,emd_40033.mrc,300,0.88400006,0.013,3.08,4.14375029504299,-0.448683319146308,1.09918307095169E-11,0.04715982824564
1219,EMD-40094,emd_40094.mrc,480,0.825,0.02,2.8,6.18749991059303,-0.895109359448338,2.12598561259887E-14,0.381349563598633
1220,EMD-14470,emd_14470.mrc,300,1.06,0.0255,2.76,4.9687497317791,-0.576926658633161,4.70168305330421E-12,0.120546475052834
1221,EMD-14707,emd_14707.mrc,400,0.86,0.04,3.58,5.37500008940697,-0.748028417595028,9.49351708356971E-13,0.317496120929718
1222,EMD-14708,emd_14708.mrc,400,0.828,0.14,3.59,5.17500005662441,-0.591141583495641,4.37636038519429E-13,0.684833645820618
1223,EMD-15677,emd_15677.mrc,220,1.5100001,0.39,4.43,5.19062537699938,-0.492800478502954,6.84979113360629E-12,1.53785634040833
1224,EMD-15678,emd_15678.mrc,224,1.658,0.178,4.6,5.80299997329712,-0.650030077105861,2.00014102502699E-11,1.01723027229309
1225,EMD-15679,emd_15679.mrc,224,1.658,0.256,4.42,5.80299997329712,-0.521203778137087,7.11161268762695E-11,1.0693484544754
1226,EMD-15683,emd_15683.mrc,280,1.52,0.408,6.84,6.6499999165535,-0.649924205458045,1.01773110772196E-10,2.33092379570007
1227,EMD-16497,emd_16497.mrc,300,1.25,0.45,3.15,5.859375,-0.577269673145204,1.79233104052878E-11,2.1290168762207
1228,EMD-16498,emd_16498.mrc,300,1.25,0.35,4.19,5.859375,-0.423450574366817,5.73545941642828E-12,1.21411967277527
1229,EMD-16500,emd_16500.mrc,300,1.25,0.3,4.17,5.859375,-0.51507012129308,7.169324595796E-12,1.23729228973389
1230,EMD-16501,emd_16501.mrc,300,1.25,0.35,3.8,5.859375,-0.522586968965257,5.64584273429758E-12,1.4662356376648
1231,EMD-16504,emd_16504.mrc,300,1.25,0.55,4.07,5.859375,-0.336718353811837,7.16932427053535E-13,1.65842068195343
1232,EMD-16505,emd_16505.mrc,300,1.25,0.7,3.66,5.859375,-0.344914682548425,1.14709188328566E-11,2.13712620735168
1233,EMD-16507,emd_16507.mrc,300,1.25,0.3,4.86,5.859375,-0.490608414092203,1.4338649191592E-11,1.17787575721741
1234,EMD-25406,emd_25406.mrc,256,1.288,0.2,3.2,5.15199995040894,-0.539766288191652,1.10594555735588E-09,0.869123637676239
1235,EMD-28783,emd_28783.mrc,256,1.08,0.4,2.6,4.32000017166138,-0.550522992111449,2.9015252422937E-09,1.77984631061554
1236,EMD-28784,emd_28784.mrc,256,1.08,0.4,3,4.32000017166138,-0.558963441517655,1.90680071732174E-09,1.81390857696533
1237,EMD-28785,emd_28785.mrc,256,1.08,6.7,2.6,4.32000017166138,-0.437902647957636,6.39057162743484E-09,23.8392868041992
1238,EMD-28786,emd_28786.mrc,324,1.083,0.4,2.8,5.48268721997738,-0.510446009130076,3.75543901531827E-10,1.6341404914856
1239,EMD-28790,emd_28790.mrc,324,1.083,0.4,3.1,5.48268721997738,-0.517478498535596,2.1543284933756E-09,1.65795719623566
1240,EMD-28791,emd_28791.mrc,324,1.083,9,2.8,5.48268721997738,-0.483902018507691,3.93991932412519E-08,34.8770980834961
1241,EMD-28792,emd_28792.mrc,256,1.083,0.4,3,4.33199977874756,-0.478408956659425,3.79253561888504E-09,1.53376865386963
1242,EMD-28794,emd_28794.mrc,256,1.083,0.3,3,4.33199977874756,-0.632385372030303,4.6589329616431E-11,1.6321439743042
1243,EMD-28818,emd_28818.mrc,320,1.04622,1.1,2.9,5.23109972476959,-0.604025373075554,1.66600053197463E-10,5.55591154098511
1244,EMD-28902,emd_28902.mrc,280,0.9,0.86,3.92,3.93749989569187,-0.561748081629431,2.79876039011029E-10,3.92468333244324
1245,EMD-28915,emd_28915.mrc,350,0.83,0.09,3.1,4.53906240873039,-0.44979134906957,5.82076609134674E-10,0.327148616313934
1246,EMD-29055,emd_29055.mrc,352,1.07,0.15,2.96,5.88500028848648,-0.575835750701227,1.63974181455195E-10,0.707273185253143
1247,EMD-29454,emd_29454.mrc,440,0.8322,0.01,3.21,5.72137493640184,-0.593672272591581,3.20012137448866E-12,0.049221351742744
1248,EMD-29455,emd_29455.mrc,440,0.8322,0.0084,3.08,5.72137493640184,-0.662143196104336,3.14683392191317E-12,0.049725208431482
1249,EMD-29491,emd_29491.mrc,400,0.825,0.199,2.42,5.15624992549419,-0.805717087177191,1.11758709925303E-11,2.04855895042419
1250,EMD-29507,emd_29507.mrc,432,1,0.15,2.9,6.75,-0.6650884193689,9.31322574615478E-10,0.895758807659149
1251,EMD-29508,emd_29508.mrc,432,1,0.12,2.7,6.75,-0.691310391072106,4.65661287307739E-10,0.777480006217956
1252,EMD-29509,emd_29509.mrc,378,1,0.25,3.22,5.90625,-0.412766520659978,1.86264514923096E-09,0.851450085639954
1253,EMD-29510,emd_29510.mrc,512,1,0.18,3.3,8,-0.522112210334618,8.14907252788544E-10,0.753314912319183
1254,EMD-33168,emd_33168.mrc,600,1.34,0.35,3.73,12.5625003129244,-0.266299726503731,1.57884816331944E-12,0.954068064689636
1255,EMD-33330,emd_33330.mrc,420,1.059,0.02,2.5,6.9496876001358,-0.977288579377423,1.846552598328E-11,1.76122844219208
1256,EMD-33547,emd_33547.mrc,400,0.85,0.13,3.62,5.31250014901161,-0.861094099587031,2.77068454984652E-11,1.87177073955536
1257,EMD-33806,emd_33806.mrc,320,1.07,0.17,3.18,5.35000026226044,-0.752984389351119,6.50781468644612E-12,1.37643122673035
1258,EMD-33855,emd_33855.mrc,400,0.8489999,0.25,3.4,5.30624948441982,-0.791471887987938,5.58793549626513E-12,2.39775824546814
1259,EMD-33857,emd_33857.mrc,400,0.8489999,0.25,3.5,5.30624948441982,-0.764916492006227,1.49011619016148E-11,2.12690377235413
1260,EMD-33873,emd_33873.mrc,256,1.08,0.024,3.2,4.32000017166138,-0.662554316761983,1.84869369812546E-10,0.14224511384964
1261,EMD-33874,emd_33874.mrc,256,1.08,0.027,3.2,4.32000017166138,-0.642830701076652,1.31652716506281E-10,0.151188805699348
1262,EMD-35399,emd_35399.mrc,194,0.76500005,0.0077,3.23,2.3189063873142,-0.630276598963952,3.85034948369167E-10,0.041652757674456
1263,EMD-35400,emd_35400.mrc,188,0.765,0.00853,3.23,2.24718745797872,-0.650671881452875,5.46018230629386E-10,0.048836603760719
1264,EMD-14088,emd_14088.mrc,916,1.365431,0.035,3.01,19.5427304878831,-0.532701177640246,6.5433296801698E-12,0.149797081947327
1265,EMD-14093,emd_14093.mrc,286,1.394098,0.08,3.38,6.22987563163042,-0.673317217580273,3.99917765570024E-10,0.489771753549576
1266,EMD-14562,emd_14562.mrc,320,1.059,0.014,3.9,5.29500007629395,-0.594221642433398,3.18006905530854E-11,0.069003187119961
1267,EMD-15554,emd_15554.mrc,360,0.83900005,0.009,2.7,4.71937526017427,-0.779932326035718,4.25725843467006E-10,0.081793017685413
1268,EMD-15865,emd_15865.mrc,480,1.25,0.9,2.8,9.375,-0.507936102823417,2.55053183434439E-11,3.65806150436401
